source_ip,destination_ip,protocol,source_port,destination_port,bytes_transferred,packets_sent,packets_received,timestamp,service_type,encryption,authentication,access_control,data_encryption,data_integrity,error_detection,error_correction,compression,routing_protocol,packet_size,latency,response_time,connection_duration,connection_status,class
12361,12361,0,9168,9922,1182,1624,7593,5063,5,9972,4455,7443,465,7442,5569,4547,7807,9857,227,2392,9914,8610,0,0
12362,12362,2,1727,3583,9568,6110,1457,4976,2,9560,1756,9817,7417,2110,5435,8470,2755,2223,8932,108,3459,2105,3,0
12363,12363,0,5348,6265,2732,4691,7575,4298,5,5857,6138,761,1512,6031,5196,8240,8800,5609,1868,7233,4602,615,0,1
12364,12364,2,2967,2965,5007,472,7150,2239,2,9747,8746,8532,7416,14,1984,686,7594,8551,2168,2299,6878,6528,3,0
12365,12365,2,6572,7121,1060,7649,9406,3365,1,1014,4720,6217,3566,9458,1608,8359,2190,5029,7560,3427,4950,5258,1,1
12366,12366,2,3685,2737,1864,1378,1763,7001,2,6459,2573,4210,8935,2259,9757,8287,8105,2348,2986,2485,7416,2452,2,0
12367,12367,0,220,8969,1490,8709,9110,6738,5,1990,5133,8574,7838,189,6244,8782,8991,1960,8230,6314,1753,6783,2,1
12368,12368,1,8402,4053,11,408,4572,6430,1,727,7635,7044,5117,137,2955,9482,9097,4807,1301,2354,3123,3362,2,1
12369,12369,2,6835,470,974,2126,4346,6473,1,7343,1937,8659,7386,8153,7247,1955,3610,6611,4700,9280,4060,2421,3,1
12370,12370,0,675,1294,3655,9812,2219,7368,2,1664,5266,6389,2501,2582,8488,8161,1194,3409,2919,8612,9327,9858,0,0
12371,12371,2,7333,8268,9736,3741,7348,6668,4,3698,6414,2118,2990,3279,801,8117,5233,3929,7128,9621,4963,4867,3,0
12372,12372,0,6274,2198,4462,951,5406,6173,2,78,4178,7115,8415,9754,5476,9839,2849,2929,3551,1525,3610,3267,1,0
12373,12373,0,6473,5363,3042,5719,4223,6335,3,4242,4981,4969,7144,6600,349,1884,3176,8603,4043,9946,7234,2999,0,1
12374,12374,2,9166,7973,2792,5083,3696,5263,4,9053,7713,6081,4138,9975,5275,8140,9527,3006,1354,8997,3466,1028,2,1
12375,12375,2,1864,799,7353,3147,8654,5732,1,9872,7702,536,5422,7498,2716,8470,8675,3018,1173,2751,4110,1747,3,1
12376,12376,2,8397,1415,4283,3924,1909,7772,3,7253,8451,1891,3754,4118,7701,4146,4258,7871,7058,8433,9203,930,1,0
12377,12377,1,9743,9369,2100,9866,7714,5820,2,9862,9597,2702,2795,6281,9738,5160,7739,2899,174,5026,4843,7108,0,1
12378,12378,0,6683,9703,5790,8578,6205,8510,5,4952,8546,5070,505,7935,7479,117,3375,7875,4561,1787,4840,2517,3,1
12379,12379,0,4957,5217,2084,3613,9825,8718,5,4806,9431,746,5599,1406,4453,9442,6388,9600,362,8379,7427,3303,3,1
12380,12380,2,2379,8666,3389,8534,2281,637,0,7279,6132,3576,7669,714,9436,6290,5447,1752,1535,2569,5170,6584,0,1
12381,12381,2,4174,9861,1603,1747,2599,519,4,5970,8233,4786,9456,3829,2581,133,6576,7139,8902,2066,8542,1852,3,1
12382,12382,2,709,8257,1883,1537,9492,7055,4,5024,4652,6630,4372,5653,2069,9087,5615,9306,3384,2166,5995,4501,1,0
12383,12383,1,7006,8156,9912,6999,8185,8424,2,3451,7478,908,807,5266,10,9131,4592,9392,993,8858,4077,2515,2,1
12384,12384,2,1647,2951,2940,5211,8087,5685,4,4289,5019,7776,7776,2657,5163,2677,1957,420,8195,731,8105,8832,1,1
12385,12385,2,1849,5306,3734,887,878,4599,1,3100,3116,4854,6853,6925,2795,225,1218,2894,3884,8841,5927,7757,0,0
12386,12386,1,5451,8531,7614,1586,7073,3355,3,4475,1668,1391,6133,6592,5865,4825,2358,7848,5211,1116,9837,3148,3,0
12387,12387,1,8651,9422,6580,3242,5609,3404,1,233,6440,5859,8619,7115,9319,1147,7262,3253,1005,6219,7680,1536,1,0
12388,12388,1,9926,6361,9317,1692,4631,8920,3,6960,8703,2665,6827,1945,6854,3669,4170,9335,9265,8456,1370,8357,1,1
12389,12389,0,4711,2726,3484,8229,8308,9111,2,9105,2163,7106,1106,531,5599,2025,1242,5515,4810,7208,1665,5398,3,0
12390,12390,1,5996,2175,4120,8022,9964,4237,5,4103,488,802,3462,8857,7155,5719,9350,2524,5668,1005,2922,4379,2,0
12391,12391,0,5374,4614,2053,7979,4344,811,0,4123,3676,4493,3140,9786,3425,1212,4776,2592,9026,660,4339,7673,0,0
12392,12392,0,9769,4362,8391,9548,1860,2412,0,7371,8638,2793,9481,6752,3774,1643,5207,2979,6330,4673,5638,4852,3,1
12393,12393,0,9321,4015,2012,805,7447,4747,5,9527,7034,709,606,4624,9411,6883,926,2815,5978,3918,8198,1581,3,1
12394,12394,2,318,6953,9890,8879,8289,747,2,4553,5616,3133,7183,5771,6533,7945,9534,1106,2658,9961,9256,6124,0,1
12395,12395,2,3906,8472,3305,5084,274,1662,0,7428,2134,2612,7054,811,2688,3018,7797,5844,5797,6235,4448,7199,1,0
12396,12396,1,3425,8529,8869,8295,3312,282,4,539,1301,1443,7461,8841,3996,2077,5563,4545,4394,7461,2371,1402,1,1
12397,12397,1,9855,1139,8474,981,6115,9358,3,797,2065,4586,3345,1001,6434,7743,6396,8516,7109,4889,6701,4025,3,1
12398,12398,1,9369,8137,7824,2333,6970,667,2,6658,3126,3154,2400,7275,2286,4278,1383,1641,6021,5661,2510,5633,3,0
12399,12399,0,190,2476,2879,7175,4005,3574,5,1902,4900,4134,7385,8170,4121,3370,2936,5503,139,8556,2228,5046,2,1
12400,12400,0,8820,8187,4034,3783,8053,5910,3,5850,3913,6534,2917,3633,8773,487,1607,9590,2798,2409,7636,4262,3,0
12401,12401,0,2289,3655,4257,2677,1498,6142,4,4134,9301,5145,7800,835,1159,3865,4712,5091,8949,3797,8262,3270,0,1
12402,12402,1,583,4467,9454,4233,3937,8192,1,7200,3644,2467,286,5739,3511,4913,5842,5773,7429,350,4015,1828,2,1
12403,12403,2,8971,4465,5837,434,1199,3852,5,7716,3236,6626,7418,6240,4543,8107,34,2491,9845,7397,4016,9659,3,1
12404,12404,2,1616,584,3904,380,7325,3467,5,5071,7812,8495,6169,4743,7895,4816,3527,3215,7840,1012,7770,6454,2,1
12405,12405,1,6127,3874,8399,7405,3381,2423,4,7632,5861,5853,7322,589,7453,9135,2066,5744,360,8822,9407,7964,0,0
12406,12406,0,2902,9387,1245,6932,5327,6682,2,7034,2750,5620,2492,5024,2566,4321,3657,1101,7449,3020,9070,6035,3,1
12407,12407,0,4989,1038,2673,6158,7652,4790,2,6032,5874,7655,1653,5467,2352,1741,1783,7475,2935,2866,3285,5629,1,0
12408,12408,2,7556,614,7890,1574,5665,6373,5,3546,2860,2750,5052,9722,165,899,3989,5803,6132,1614,6968,5852,2,1
12409,12409,1,8722,7574,4760,3360,8975,4633,1,7574,7093,7509,1635,9813,4407,4849,1547,7796,6878,8901,1642,3873,1,0
12410,12410,2,6945,5603,7249,9481,1957,8929,0,217,3302,3852,113,6040,5928,5342,8619,5625,391,833,9031,5269,2,0
12411,12411,1,3420,7656,2324,8791,2861,5521,2,6560,1281,870,9562,8309,1762,8252,537,3209,1324,3914,4578,942,3,0
12412,12412,2,8801,9937,5022,1865,6916,6450,5,4850,5500,2853,6596,9406,5278,3597,8552,3779,1167,3307,1906,5958,1,1
12413,12413,0,1473,9770,3052,3896,1929,8274,0,1081,5334,3814,2165,9984,1506,8612,9800,3027,9866,869,7460,3634,2,1
12414,12414,2,9696,9080,1729,7326,1785,3590,4,9058,4821,4238,3911,7564,9610,7934,5078,9286,7142,2317,7554,3378,0,1
12415,12415,2,7529,6506,6925,6937,5810,498,0,5670,6419,7538,5206,7726,2431,5373,355,2321,6415,7597,4042,8926,1,0
12416,12416,0,413,2406,2834,1240,1114,730,4,4812,1802,6392,9146,3207,891,2482,5076,9097,6802,7840,2370,2743,1,1
12417,12417,1,6130,1034,9219,2175,1987,7247,4,5678,6258,3528,2196,1023,989,3848,837,501,5414,2702,2869,9160,3,0
12418,12418,1,4784,4531,509,5033,3456,2246,0,6100,1291,5983,3799,7578,6792,4304,1280,328,1702,4575,6149,5177,0,1
12419,12419,2,8585,4066,3139,7204,9987,7099,1,7021,48,3150,1017,1903,7321,9780,8163,7679,2700,3409,3154,5164,2,0
12420,12420,1,8843,6670,103,9818,8343,1323,0,3642,5925,35,5,6226,220,9478,8137,2831,354,7228,9293,8813,2,1
12421,12421,2,4177,2203,2261,8987,5835,7135,5,2778,6449,2199,2553,3940,6971,7025,5080,5976,4569,6777,9516,2083,2,1
12422,12422,2,5971,2672,2845,3322,9809,4724,2,3342,2297,5689,8984,1899,6982,200,2963,3541,7033,7856,6177,3887,3,0
12423,12423,1,750,7310,6963,4867,7639,2673,1,1615,4831,3815,2695,77,5954,485,5187,4045,5419,4822,1976,4335,1,1
12424,12424,2,8352,9780,3923,1364,3866,4013,5,8279,7018,9740,1808,1982,9001,9343,934,1239,4037,334,8709,6688,2,1
12425,12425,1,2827,280,5573,412,3047,579,0,1304,9722,3302,9616,392,7868,3940,7782,513,7431,3455,1793,8089,3,0
12426,12426,0,9840,7002,5156,6283,3854,7716,4,7913,4430,5589,7486,2255,8370,9016,36,543,1851,1940,6574,981,3,1
12427,12427,2,2566,1691,4588,1135,7327,89,2,7218,8200,5728,2319,8608,9295,1171,6714,3285,7487,8826,6136,3092,2,1
12428,12428,0,541,5863,1796,3183,3616,5533,1,2299,2512,6756,3483,8672,2659,1481,1577,8779,689,8965,9480,6817,1,0
12429,12429,0,714,9574,6645,8306,4840,8131,2,9324,4440,79,6109,9126,1526,6731,8463,1932,2920,59,593,10,1,1
12430,12430,2,8250,6046,4665,9193,5470,5770,1,8187,2611,5078,5350,4569,6578,152,8292,7829,7893,3317,2380,9292,3,1
12431,12431,1,5777,2751,1303,1517,3197,6046,0,7917,777,3399,9272,8724,5306,7321,8498,8711,4207,5661,7312,5254,3,0
12432,12432,0,5217,7655,2604,2426,3157,8195,2,8533,2165,8132,125,8670,4453,2832,3668,7673,3304,4058,2826,1594,3,1
12433,12433,1,2830,7500,5557,9872,9383,6398,4,5682,2759,8435,1230,2600,8895,7185,1522,9880,900,2320,8178,6960,3,1
12434,12434,0,3265,8832,5982,5950,687,6519,2,6474,9777,2447,4520,747,1236,2064,2484,1792,8659,3362,2236,5537,1,0
12435,12435,1,6443,2761,3972,3337,4785,5459,2,4996,3799,1418,58,6891,5234,6102,6180,8403,8173,5190,9400,4200,2,1
12436,12436,2,9121,118,5866,3828,4218,1546,0,1178,6329,969,4856,6222,3580,7396,5312,5440,8725,7093,1379,8018,1,0
12437,12437,2,9002,318,5152,1257,7259,8147,5,2766,513,6358,3473,5497,9362,3231,1881,159,7024,5618,6733,1265,1,0
12438,12438,1,936,5658,5513,1006,701,3093,1,9231,3247,8271,5592,2104,1082,7829,9266,8748,2366,5801,9967,2041,0,0
12439,12439,1,8839,9077,8633,9787,146,9206,3,7392,154,540,4133,3840,3831,4120,5650,569,3245,812,1366,2447,3,1
12440,12440,1,2003,4697,9883,1509,5818,9251,1,1342,5945,2701,4362,9821,1318,6501,2588,3994,9694,1178,5949,6915,0,0
12441,12441,0,5441,4174,8408,2596,7993,1161,1,2288,8144,9478,9336,1449,8850,3105,33,609,7678,7030,872,996,0,1
12442,12442,1,3160,8884,7404,8159,8134,3424,1,179,8808,5874,236,3342,4949,8929,7628,9493,8751,5501,5617,1253,2,0
12443,12443,2,428,8751,7202,205,3536,4696,5,4545,8401,4390,4082,5800,6540,6207,9818,3713,8297,3439,7770,8446,1,0
12444,12444,0,7782,9563,185,7891,8535,7638,5,7607,469,7631,1349,5633,7724,9076,6347,710,9726,9162,6920,5006,1,0
12445,12445,2,8288,7277,8895,5655,9575,124,4,9412,395,2886,9751,2372,839,3162,9153,2283,3439,7575,4581,1722,0,1
12446,12446,1,5117,7477,126,4875,7884,1758,4,1345,8027,6972,3595,597,912,1166,1815,4033,9777,1499,4055,8290,1,1
12447,12447,2,422,2167,1107,7139,2552,6922,2,5473,94,7669,3433,6544,303,7202,1980,1355,5827,878,7410,6949,0,0
12448,12448,2,5879,6525,6547,2939,106,4702,3,482,2462,4395,9827,3831,5498,7670,1732,4228,3006,3427,7240,6750,2,1
12449,12449,1,862,8657,5479,501,1031,767,0,6923,5316,3871,1434,2358,4874,5896,3538,9082,8633,1693,6949,6101,3,1
12450,12450,2,5701,4476,7332,5568,1145,4219,4,662,9821,957,7682,6569,9,1179,7087,7349,129,9875,7021,5118,3,1
12451,12451,0,557,3871,6372,8679,5133,3529,2,1203,9307,8745,529,1126,7201,6176,9441,2209,8517,5823,1198,9119,0,0
12452,12452,0,7032,3281,2757,6459,4845,3804,5,1107,6579,8299,7932,7708,9671,895,6681,8101,4517,6679,7715,1277,2,0
12453,12453,0,7679,1307,3198,4953,4828,1463,4,2913,3101,945,1292,1968,2056,2071,404,9199,347,792,8987,6636,0,0
12454,12454,1,5016,7286,8807,5840,7411,3077,0,5166,1177,1855,1356,1596,2660,7702,3329,5538,7381,7625,5886,9879,1,0
12455,12455,0,5351,2465,840,9811,3145,6500,0,6779,7226,6250,832,4486,2484,9296,3239,9023,838,4671,3807,7222,0,1
12456,12456,2,3283,3047,9651,9459,9119,1272,4,1633,4366,7957,7434,1124,532,215,9174,1249,6254,2054,8648,2537,0,0
12457,12457,0,6493,305,9784,8430,4243,9243,4,6338,4411,6376,6822,8759,8550,8023,1550,9457,5816,227,157,2020,0,0
12458,12458,2,6318,1675,6273,9694,2230,6292,3,7164,1280,6917,7219,9099,3226,3930,3679,1809,5822,4072,3422,8517,3,0
12459,12459,1,2069,1704,5851,3923,1577,986,4,9283,5191,9007,172,2866,4530,3288,827,3046,7500,8014,3225,8687,3,0
12460,12460,2,2001,6594,5997,7187,4151,4245,5,6059,9748,370,5823,8831,6502,6896,5802,7396,8856,6065,6040,5511,2,1
12461,12461,0,9434,6033,840,7070,5166,6464,4,160,6167,8242,4940,8720,1546,6477,5999,3228,4588,224,5790,1928,0,0
12462,12462,0,4550,6735,4488,768,9857,7711,0,6732,5065,3196,9642,9425,5036,8539,1828,5621,9857,2031,3151,383,3,1
12463,12463,2,3257,8383,5639,4420,7387,2501,2,5339,8050,3981,8577,7268,7269,5474,3423,1588,7641,4132,6874,242,1,1
12464,12464,1,2101,7991,7922,6731,8211,7311,0,6985,3198,9940,9872,1781,6811,806,9549,7084,929,5761,2724,8639,3,0
12465,12465,2,9341,3241,1449,4271,1451,1840,1,3192,6205,2176,3279,5847,7827,9900,7563,9660,6742,9859,8614,9854,1,1
12466,12466,0,7617,8472,9676,1392,2083,9783,2,4788,5668,4276,8813,9860,4007,3148,4426,1677,3606,220,3911,1803,2,1
12467,12467,2,9049,8705,1148,3641,3370,4106,2,7739,1071,9034,4764,2977,8843,5659,9115,7094,1053,5895,8695,2664,2,0
12468,12468,1,2432,5212,3283,8818,4308,7170,4,266,4379,9161,7312,1035,9902,4350,253,2915,4160,6874,7801,7139,1,1
12469,12469,1,9028,1661,7564,5084,803,7037,0,9912,5605,795,9252,3216,3171,2881,4911,4797,2893,8799,227,7852,3,0
12470,12470,1,7355,3694,8559,6319,9725,1669,1,1855,197,5102,4419,8247,4843,6578,5959,7906,3492,2238,5253,1943,2,0
12471,12471,0,1564,9886,8800,6410,2222,6030,3,1146,7999,687,6603,8313,3810,7728,6680,7048,3328,4872,1947,4023,1,1
12472,12472,2,3500,3311,6416,1254,3671,6378,1,4449,2872,4127,9007,1579,2824,4276,9863,4749,5276,8813,7862,2380,0,0
12473,12473,2,2517,5595,1513,9925,7036,3587,4,4509,8358,4813,2068,8813,6260,4646,531,6188,8888,4957,103,5006,2,0
12474,12474,0,9506,6800,70,4321,2644,2937,0,3727,6066,9037,640,4059,7128,592,6905,3888,9618,2555,359,1877,0,0
12475,12475,1,4545,9936,427,74,1149,8225,5,6264,4304,2439,4835,4256,934,8133,1393,807,8380,5508,6237,3513,1,0
12476,12476,0,9693,8104,5269,1264,949,3332,5,9139,7506,995,3458,4642,849,6501,3675,2957,5537,8586,2248,7729,1,1
12477,12477,1,9981,2195,7294,7694,764,1124,5,8204,9436,7787,8226,8360,5986,1107,9848,4286,2444,1097,9260,4580,3,1
12478,12478,1,9691,7280,1717,2243,3343,1748,4,7775,8254,1072,5228,3910,5378,1763,9488,7324,6438,9434,4882,4412,1,1
12479,12479,0,3743,4210,6687,9672,1369,1566,5,2398,4669,2806,1707,7968,4377,3583,8464,371,9286,3890,2842,8965,2,0
12480,12480,1,5710,9946,6435,1740,1451,1046,3,2614,6012,1515,5661,7024,5588,1142,4831,399,9122,5074,3646,9317,3,0
12481,12481,2,9189,4028,9629,2945,5859,9306,0,347,3676,451,807,933,2867,4502,6127,8698,518,1243,3742,5940,2,0
12482,12482,2,3785,5370,4995,1176,9304,956,1,9298,4265,5352,9025,7396,2780,1563,5858,4430,834,3359,121,4190,2,0
12483,12483,0,9440,8322,9338,4938,1794,3573,4,7055,811,6609,2709,3199,6139,5623,5795,7598,4639,9179,9904,2201,1,0
12484,12484,1,4694,8232,6054,1661,2179,1563,4,8037,7418,4679,5138,6698,6416,1087,9510,9014,3820,5108,334,3448,2,1
12485,12485,1,6513,2411,6941,4772,8490,9414,0,2400,8919,6605,1755,287,4109,9941,7013,9932,1795,9721,6273,3369,1,1
12486,12486,2,6445,5331,4029,7477,5866,6216,4,1401,2983,7033,1061,702,6827,5812,8192,3201,9460,1318,1507,1304,1,0
12487,12487,1,1686,6255,5353,7238,8374,5840,0,8204,8659,5501,9376,2945,5680,1366,9752,3944,9897,7656,670,1930,0,0
12488,12488,0,1815,5201,1776,252,5303,1760,5,782,4011,3949,4049,1612,4476,1988,9869,673,6435,9128,1270,5413,1,1
12489,12489,0,1582,9791,1402,5586,3021,4142,5,1554,2913,5643,9807,7869,3945,7951,1812,3637,1818,5030,5306,1477,3,0
12490,12490,1,1842,4925,3896,1103,858,9569,0,7260,3422,5975,1015,5753,2785,4230,9779,6017,5825,2536,5859,3349,3,1
12491,12491,2,507,5413,7784,7884,708,6369,4,844,9803,3703,335,1038,6664,2685,526,4947,9346,9494,271,8041,1,1
12492,12492,0,1125,3915,2310,3504,5625,2198,5,3450,9437,8537,3478,350,5075,6973,651,6421,4531,1424,6343,834,2,0
12493,12493,0,7763,6725,3684,7794,1420,7179,4,6195,726,5132,2017,4029,3822,1983,7929,1030,9530,9462,1391,166,2,1
12494,12494,1,9366,2748,254,613,465,5901,0,8588,6953,3507,6738,8519,6122,2782,6353,8288,1869,5914,4804,1556,1,0
12495,12495,2,8474,768,4242,2748,5005,2636,1,7765,8756,3590,3241,4249,5720,9281,1965,8506,6601,4901,1907,7955,2,1
12496,12496,1,9144,3068,517,6531,3152,3116,5,114,4173,2032,586,5355,9500,8700,5409,5012,1554,2495,894,6764,0,0
12497,12497,1,319,304,6296,4059,2004,4036,3,5764,2605,6523,3709,1837,272,8654,6877,3965,3990,3869,4211,793,2,1
12498,12498,2,6100,1701,5124,6160,5426,4739,4,8545,13,7057,1557,5059,3300,2443,3057,1052,7763,7302,6288,1594,2,1
12499,12499,1,453,2035,835,5002,9920,3560,2,6587,9877,2159,5149,6097,8415,9576,5795,5842,8528,5578,1611,8191,2,0
12500,12500,1,2379,7746,4464,3789,1028,631,5,565,1294,1782,248,3309,8846,9063,629,6579,1888,1815,3199,2158,2,1
12501,12501,0,7963,2876,8317,800,342,2241,4,2848,1868,2122,1623,9878,7721,531,4160,8897,5316,1459,2393,3356,2,1
12502,12502,2,3925,3665,8281,2758,6353,6175,2,1066,1546,2009,6101,6202,6131,2655,2829,6376,3496,9155,7592,499,2,0
12503,12503,2,6583,902,6511,8281,7177,3047,5,5313,9634,8288,8601,6456,5650,2574,145,3418,8424,8382,184,5690,3,1
12504,12504,1,5978,7005,5053,9250,2177,5101,5,1672,293,9855,3540,1806,1199,5004,8108,1202,1274,2245,7679,4503,2,0
12505,12505,1,9814,6326,6624,106,1136,3729,4,3247,6613,7711,8624,5160,8337,1671,1578,3457,4822,6570,3630,2212,0,1
12506,12506,1,4491,4791,4545,5227,1973,4732,1,511,5175,115,3927,7871,8591,2871,3332,2577,2120,5421,4188,1601,0,0
12507,12507,1,4893,5780,5084,7905,4774,9166,5,1536,3982,1488,3240,9613,6120,1779,9315,509,9889,8350,7801,7911,0,0
12508,12508,2,6371,6279,8569,3000,8764,3121,3,8150,8721,2330,5690,5195,9343,6275,2560,7518,2869,9764,4706,3244,1,1
12509,12509,1,8248,1373,7835,7402,7042,5508,2,5497,7194,9148,7458,5896,9839,986,6484,6497,8882,1599,9734,2236,0,0
12510,12510,0,1250,8130,5150,6862,5001,1409,3,8693,480,6630,367,2332,6688,6533,4454,838,7963,675,2979,6100,1,1
12511,12511,0,1172,2331,1805,4346,1292,3088,2,2607,372,8517,8943,5578,2001,9810,6037,7872,7860,3701,4582,2595,3,1
12512,12512,0,4570,9016,9651,5776,4235,4189,1,3342,518,5543,3628,7842,8509,7584,4937,3119,3921,5805,9279,6562,0,1
12513,12513,1,5224,6915,3524,4138,8841,915,3,1608,6631,6900,9279,2177,8696,9376,4166,3430,4645,1688,678,9999,3,1
12514,12514,1,619,2471,9429,446,9423,8213,4,3243,1880,3462,5081,8737,7902,5634,2982,3285,7031,484,6507,1442,1,0
12515,12515,0,4568,4491,2571,1922,8070,5835,5,1428,7503,539,4542,2848,8422,9266,5159,2168,1626,7662,2027,2621,2,0
12516,12516,1,4100,7965,7515,8387,1203,4374,1,9792,5459,4627,4510,1072,6223,2726,5286,8065,3063,8366,7454,4482,1,1
12517,12517,0,921,2240,1723,4142,6365,9485,4,5625,1853,6375,1791,3612,6595,4829,217,3264,1777,3560,7664,7600,3,0
12518,12518,0,2086,2359,81,143,5388,8908,3,7968,2945,5000,9442,2556,8317,5982,2546,6045,2,4155,8708,5410,3,1
12519,12519,2,4588,719,6568,227,291,386,5,4558,3490,2120,7585,8078,1200,366,8291,7701,1499,5250,9434,3992,2,0
12520,12520,0,5747,4741,9475,5239,4829,8265,5,6500,8443,5705,109,8729,842,9696,3151,1947,6128,3284,9976,416,1,1
12521,12521,0,1317,7347,8922,8082,1985,7125,3,5031,8930,3901,370,9845,2101,625,2050,9430,7786,2517,1785,3182,0,1
12522,12522,0,3785,8779,3942,2807,7325,9957,2,363,934,6415,3121,9990,3666,1655,3561,2586,2212,4463,5465,4470,0,1
12523,12523,2,2869,4241,5367,7490,1000,1527,4,1234,7094,9467,4536,9541,6632,6154,4138,1681,4258,3788,816,2109,1,0
12524,12524,0,8640,8328,3843,9061,1172,5847,3,3446,2032,156,4154,5027,8153,3551,4731,6538,4756,9917,3300,9443,1,1
12525,12525,0,1847,1332,2151,671,3626,8252,2,9242,4720,2008,6215,2240,6066,7856,7558,4695,1020,9487,6857,7009,0,0
12526,12526,2,2252,5403,2276,6139,555,8890,2,7135,7230,5304,3663,4535,3582,7715,7354,3546,7456,346,672,6699,1,0
12527,12527,1,3388,7110,3137,522,1937,1575,4,6627,201,3815,300,1366,2071,7288,6752,2849,6422,3633,949,4197,3,1
12528,12528,1,8222,8076,9356,3493,1003,9219,0,8207,9045,6687,5955,7386,4440,2644,9315,2716,6580,1432,1053,3190,2,1
12529,12529,1,8511,4379,6722,6297,939,8514,5,728,220,5300,8474,3265,4156,3727,6714,6308,2868,8614,6107,3632,3,0
12530,12530,1,6731,8643,5549,3677,3925,4312,0,4899,9858,5984,8105,3382,1303,4240,2079,107,6504,8081,416,9072,2,1
12531,12531,0,4772,700,2528,7803,4943,6337,2,3082,2441,9473,8698,7750,7707,8876,7770,3975,9881,8012,6323,2115,3,1
12532,12532,2,5463,6947,7128,9252,9377,6946,2,6914,5358,6263,5407,3060,9293,9052,512,5568,4316,2488,6730,588,1,1
12533,12533,1,2572,1265,3347,6300,7628,3779,3,9799,4356,2439,3434,1252,6574,6644,4939,9063,4073,8677,8732,8551,3,1
12534,12534,2,3969,5825,5068,4787,4231,4470,1,1999,2163,586,2611,3167,7504,1946,8545,6774,6908,5551,3369,2629,2,1
12535,12535,2,8890,9675,6955,5491,6008,4638,3,9247,9293,3022,1662,7968,6587,220,8590,7319,2297,9287,6825,6881,1,1
12536,12536,1,2720,4148,1416,9314,3750,1532,2,1680,2459,853,3713,2705,4367,7489,3977,5562,5549,9906,1428,2071,0,1
12537,12537,1,8564,6396,139,6999,1273,5404,3,3386,369,3415,8448,7522,1142,2016,945,6537,9526,1055,5291,4487,3,1
12538,12538,0,96,882,6762,8884,1251,7735,2,6035,2226,2611,4276,8563,6385,419,6561,5448,5294,1474,7509,1037,2,1
12539,12539,2,5262,9376,831,2582,921,1557,3,9345,6932,845,9037,4729,9498,2688,5870,7105,7816,4065,2010,5805,3,1
12540,12540,0,3719,8584,7823,8531,5337,623,0,2450,55,9346,3369,688,9310,2713,9397,8905,9667,8103,8083,3321,2,0
12541,12541,2,4645,5080,1888,6157,4237,841,5,166,1097,9522,4766,9541,7203,6469,1349,8874,6540,4028,3976,5066,3,1
12542,12542,2,4938,4831,8953,6889,5003,685,5,1085,3372,2897,1523,4892,497,7307,9745,9407,6700,7570,6959,3519,1,1
12543,12543,0,4588,9386,8858,7670,1724,3715,2,3367,452,3962,546,3312,3300,3710,8131,8490,9141,3245,5175,8020,3,1
12544,12544,0,2432,4714,4744,6324,6319,5812,3,194,9119,6150,3900,2412,6772,4066,8212,8506,4248,6988,1567,9634,2,0
12545,12545,0,3338,1243,7959,9231,2468,3050,2,8706,6643,3831,724,5139,6675,1472,8462,7745,2089,5959,8821,18,2,1
12546,12546,1,1505,5155,9319,8982,1648,335,3,2200,8696,2453,4655,8954,2163,2649,3081,6977,4157,5483,9224,5210,1,0
12547,12547,0,561,7360,9178,3546,5435,6794,1,7477,2206,9274,1510,6569,1337,3110,7166,7701,2448,6314,3248,498,1,1
12548,12548,2,2378,9925,4511,9617,9985,9560,0,7032,2556,2637,7765,4415,5064,9922,9449,257,7374,938,9167,1063,2,0
12549,12549,1,3580,1864,3838,7125,1074,370,2,6189,7622,9932,3556,7209,5865,2446,2763,770,8800,779,9921,43,0,1
12550,12550,0,9373,8077,5972,6900,9077,7184,2,4349,5655,5134,7875,6125,6631,67,6321,1356,1172,9916,4414,2080,3,1
12551,12551,0,9741,3110,4573,1177,405,481,2,4002,1302,5653,7213,9158,8358,1337,9687,8614,2767,8774,4290,82,1,1
12552,12552,0,5909,7135,7652,2353,5073,7398,4,262,7415,1066,7867,5617,9177,7343,4254,3956,3580,1928,7134,4643,3,0
12553,12553,0,1457,9150,4282,4002,7259,6734,0,7525,8939,5215,4876,8319,5191,6351,4435,1635,5019,9682,2509,9413,1,1
12554,12554,1,9075,8222,7470,482,267,4904,0,6901,1706,7273,9500,4135,7366,5966,3891,576,1703,1497,3468,7266,2,1
12555,12555,2,6827,7301,4950,1402,1882,797,3,6615,2630,6308,7204,3819,6565,7691,3191,2974,9887,7103,3362,8206,3,1
12556,12556,1,3289,4804,2253,7651,3582,5219,1,8759,5294,2671,6,4743,2407,1685,2795,6514,4569,3279,5489,9765,0,0
